transaction_id,sale_date,product,product_category,customer_id,quantity,unit_price,revenue
TXN02160,2024-04-22,Laptop Stand,Accessories,CUST0402,2,49,98
TXN00587,2024-04-22,Dell XPS 13,Laptops,CUST0122,1,1299,1299
TXN02103,2024-04-22,"Dell 27"" 4K Monitor",Monitors,CUST0071,2,399,798
TXN00764,2024-04-23,Bluetooth Headphones,Accessories,CUST0032,2,149,298
TXN02258,2024-04-23,Lenovo ThinkPad,Laptops,CUST0131,1,1099,1099
TXN01597,2024-04-23,iPhone 15 Pro,Smartphones,CUST0017,2,999,1998
TXN01842,2024-04-23,Lenovo ThinkPad,Laptops,CUST0118,1,1099,1099
TXN01092,2024-04-23,HP Pavilion 15,Laptops,CUST0480,1,749,749
TXN00250,2024-04-23,HP Pavilion 15,Laptops,CUST0562,1,749,749
TXN01908,2024-04-24,iPhone 15 Pro,Smartphones,CUST0236,1,999,999
TXN00703,2024-04-24,Samsung Galaxy S24,Smartphones,CUST0787,1,899,899
TXN00171,2024-04-24,HP Pavilion 15,Laptops,CUST0511,2,749,1498
TXN01737,2024-04-24,Samsung Galaxy S24,Smartphones,CUST0009,1,899,899
TXN02367,2024-04-24,Samsung Tab S9,Tablets,CUST0187,1,549,549
TXN01458,2024-04-24,Dell XPS 13,Laptops,CUST0780,1,1299,1299
TXN00262,2024-04-25,Google Pixel 8,Smartphones,CUST0613,1,699,699
TXN00079,2024-04-25,USB-C Cable,Accessories,CUST0357,1,19,19
TXN01858,2024-04-25,OnePlus 12,Smartphones,CUST0412,1,649,649
TXN01774,2024-04-25,Webcam HD,Accessories,CUST0039,1,79,79
TXN02326,2024-04-25,Microsoft Surface Go,Tablets,CUST0794,3,449,1347
TXN00865,2024-04-26,iPhone 15 Pro,Smartphones,CUST0490,1,999,999
TXN01478,2024-04-26,Google Pixel 8,Smartphones,CUST0671,2,699,1398
TXN00920,2024-04-26,Webcam HD,Accessories,CUST0684,1,79,79
TXN00166,2024-04-26,Google Pixel 8,Smartphones,CUST0255,1,699,699
TXN01055,2024-04-26,Samsung Tab S9,Tablets,CUST0435,4,549,2196
TXN01025,2024-04-26,USB-C Cable,Accessories,CUST0718,2,19,38
TXN00512,2024-04-26,Google Pixel 8,Smartphones,CUST0143,2,699,1398
TXN00196,2024-04-26,OnePlus 12,Smartphones,CUST0790,2,649,1298
TXN00599,2024-04-27,Lenovo ThinkPad,Laptops,CUST0787,2,1099,2198
TXN02311,2024-04-27,USB-C Cable,Accessories,CUST0721,3,19,57
TXN00726,2024-04-27,HP Pavilion 15,Laptops,CUST0511,1,749,749
TXN01881,2024-04-27,Samsung Tab S9,Tablets,CUST0728,3,549,1647
TXN00315,2024-04-27,Bluetooth Headphones,Accessories,CUST0441,1,149,149
TXN02308,2024-04-27,iPhone 15 Pro,Smartphones,CUST0274,2,999,1998
TXN00556,2024-04-27,Bluetooth Headphones,Accessories,CUST0138,1,149,149
TXN01996,2024-04-27,"Samsung 24"" FHD",Monitors,CUST0716,2,179,358
TXN00085,2024-04-27,Samsung Tab S9,Tablets,CUST0610,1,549,549
TXN00417,2024-04-27,Dell XPS 13,Laptops,CUST0370,1,1299,1299
TXN01369,2024-04-28,Samsung Galaxy S24,Smartphones,CUST0369,1,899,899
TXN00117,2024-04-28,iPhone 15 Pro,Smartphones,CUST0581,2,999,1998
TXN00713,2024-04-28,OnePlus 12,Smartphones,CUST0772,1,649,649
TXN01823,2024-04-28,Google Pixel 8,Smartphones,CUST0484,2,699,1398
TXN00313,2024-04-28,Microsoft Surface Go,Tablets,CUST0513,1,449,449
TXN02288,2024-04-28,"Dell 27"" 4K Monitor",Monitors,CUST0570,1,399,399
TXN02001,2024-04-28,Microsoft Surface Go,Tablets,CUST0323,1,449,449
TXN00743,2024-04-28,Samsung Tab S9,Tablets,CUST0748,1,549,549
TXN00654,2024-04-28,Webcam HD,Accessories,CUST0476,1,79,79
TXN01941,2024-04-28,Wireless Mouse,Accessories,CUST0533,1,29,29
TXN01629,2024-04-28,Bluetooth Headphones,Accessories,CUST0308,1,149,149
TXN00816,2024-05-01,Laptop Stand,Accessories,CUST0690,1,49,49
TXN00279,2024-05-01,HP Pavilion 15,Laptops,CUST0472,3,749,2247
TXN00095,2024-05-01,Samsung Tab S9,Tablets,CUST0489,2,549,1098
TXN00456,2024-05-01,Microsoft Surface Go,Tablets,CUST0013,1,449,449
TXN00930,2024-05-01,Lenovo ThinkPad,Laptops,CUST0748,2,1099,2198
TXN00178,2024-05-02,Laptop Stand,Accessories,CUST0356,1,49,49
TXN02465,2024-05-02,Lenovo ThinkPad,Laptops,CUST0134,2,1099,2198
TXN00928,2024-05-02,OnePlus 12,Smartphones,CUST0172,2,649,1298
TXN00874,2024-05-02,Lenovo ThinkPad,Laptops,CUST0579,1,1099,1099
TXN00814,2024-05-02,Dell XPS 13,Laptops,CUST0288,1,1299,1299
TXN01922,2024-05-02,Bluetooth Headphones,Accessories,CUST0205,2,149,298
TXN01794,2024-05-02,OnePlus 12,Smartphones,CUST0654,1,649,649
TXN01602,2024-05-02,Wireless Mouse,Accessories,CUST0646,2,29,58
TXN00574,2024-05-02,Bluetooth Headphones,Accessories,CUST0715,1,149,149
TXN00356,2024-05-02,Google Pixel 8,Smartphones,CUST0023,4,699,2796
TXN00446,2024-05-02,"Dell 27"" 4K Monitor",Monitors,CUST0144,2,399,798
TXN01603,2024-05-03,Dell XPS 13,Laptops,CUST0432,1,1299,1299
TXN02294,2024-05-03,HP Pavilion 15,Laptops,CUST0268,4,749,2996
TXN01731,2024-05-03,Dell XPS 13,Laptops,CUST0282,2,1299,2598
TXN01067,2024-05-03,Lenovo ThinkPad,Laptops,CUST0290,1,1099,1099
TXN01311,2024-05-03,Webcam HD,Accessories,CUST0622,2,79,158
TXN02359,2024-05-03,Samsung Galaxy S24,Smartphones,CUST0066,2,899,1798
TXN01161,2024-05-04,Samsung Galaxy S24,Smartphones,CUST0055,1,899,899
TXN01954,2024-05-04,Google Pixel 8,Smartphones,CUST0332,2,699,1398
TXN00972,2024-05-04,iPad Air,Tablets,CUST0498,2,599,1198
TXN02246,2024-05-04,iPhone 15 Pro,Smartphones,CUST0106,1,999,999
TXN01019,2024-05-04,Microsoft Surface Go,Tablets,CUST0008,2,449,898
TXN00108,2024-05-04,iPad Air,Tablets,CUST0793,2,599,1198
TXN01839,2024-05-04,Lenovo ThinkPad,Laptops,CUST0216,1,1099,1099
TXN01856,2024-05-05,Microsoft Surface Go,Tablets,CUST0288,3,449,1347
TXN00208,2024-05-05,"Dell 27"" 4K Monitor",Monitors,CUST0312,1,399,399
TXN00359,2024-05-06,Microsoft Surface Go,Tablets,CUST0027,1,449,449
TXN01581,2024-05-06,"LG UltraWide 34""",Monitors,CUST0580,4,549,2196
TXN01026,2024-05-06,HP Pavilion 15,Laptops,CUST0408,1,749,749
TXN02293,2024-05-06,Wireless Mouse,Accessories,CUST0048,1,29,29
TXN01883,2024-05-06,"MacBook Pro 14""",Laptops,CUST0623,5,1899,9495
TXN00909,2024-05-06,Samsung Galaxy S24,Smartphones,CUST0097,1,899,899
TXN00779,2024-05-06,Dell XPS 13,Laptops,CUST0370,2,1299,2598
TXN01018,2024-05-06,"LG UltraWide 34""",Monitors,CUST0622,1,549,549
TXN00081,2024-05-06,Lenovo ThinkPad,Laptops,CUST0254,1,1099,1099
TXN01528,2024-05-06,"Samsung 24"" FHD",Monitors,CUST0259,2,179,358
TXN02230,2024-05-07,OnePlus 12,Smartphones,CUST0482,1,649,649
TXN02057,2024-05-07,Webcam HD,Accessories,CUST0363,1,79,79
TXN02157,2024-05-07,"Samsung 24"" FHD",Monitors,CUST0058,1,179,179
TXN00622,2024-05-08,iPad Air,Tablets,CUST0222,2,599,1198
TXN00344,2024-05-08,Laptop Stand,Accessories,CUST0718,2,49,98
TXN01078,2024-05-08,"MacBook Pro 14""",Laptops,CUST0258,1,1899,1899
TXN01619,2024-05-08,HP Pavilion 15,Laptops,CUST0783,3,749,2247
TXN00714,2024-05-08,Webcam HD,Accessories,CUST0005,1,79,79
TXN01167,2024-05-08,Bluetooth Headphones,Accessories,CUST0132,1,149,149
TXN02321,2024-05-08,Dell XPS 13,Laptops,CUST0042,1,1299,1299
TXN00577,2024-05-09,"MacBook Pro 14""",Laptops,CUST0223,1,1899,1899
TXN01293,2024-05-09,Dell XPS 13,Laptops,CUST0542,1,1299,1299
TXN00050,2024-05-09,Google Pixel 8,Smartphones,CUST0081,2,699,1398
TXN02495,2024-05-09,Bluetooth Headphones,Accessories,CUST0555,2,149,298
TXN02036,2024-05-09,iPhone 15 Pro,Smartphones,CUST0304,1,999,999
TXN01066,2024-05-09,iPad Air,Tablets,CUST0342,1,599,599
TXN01051,2024-05-09,USB-C Cable,Accessories,CUST0716,2,19,38
TXN00409,2024-05-09,iPhone 15 Pro,Smartphones,CUST0659,1,999,999
TXN02033,2024-05-10,Dell XPS 13,Laptops,CUST0598,2,1299,2598
TXN00464,2024-05-10,Samsung Galaxy S24,Smartphones,CUST0198,2,899,1798
TXN00379,2024-05-10,Dell XPS 13,Laptops,CUST0776,1,1299,1299
TXN01273,2024-05-10,Laptop Stand,Accessories,CUST0405,2,49,98
TXN00169,2024-05-10,Laptop Stand,Accessories,CUST0339,2,49,98
TXN00368,2024-05-11,USB-C Cable,Accessories,CUST0296,2,19,38
TXN02395,2024-05-11,Bluetooth Headphones,Accessories,CUST0253,3,149,447
TXN00241,2024-05-11,Dell XPS 13,Laptops,CUST0286,1,1299,1299
TXN00530,2024-05-11,Dell XPS 13,Laptops,CUST0073,1,1299,1299
TXN00495,2024-05-11,"MacBook Pro 14""",Laptops,CUST0705,1,1899,1899
TXN00406,2024-05-12,Google Pixel 8,Smartphones,CUST0048,2,699,1398
TXN01708,2024-05-12,Webcam HD,Accessories,CUST0758,1,79,79
TXN01037,2024-05-12,"LG UltraWide 34""",Monitors,CUST0370,2,549,1098
TXN02257,2024-05-12,Lenovo ThinkPad,Laptops,CUST0653,2,1099,2198
TXN00942,2024-05-12,Dell XPS 13,Laptops,CUST0321,3,1299,3897
TXN01665,2024-05-12,Lenovo ThinkPad,Laptops,CUST0566,2,1099,2198
TXN02067,2024-05-13,Google Pixel 8,Smartphones,CUST0508,1,699,699
TXN02355,2024-05-13,Samsung Galaxy S24,Smartphones,CUST0650,2,899,1798
TXN02127,2024-05-13,"Samsung 24"" FHD",Monitors,CUST0743,2,179,358
TXN02342,2024-05-13,Samsung Galaxy S24,Smartphones,CUST0470,2,899,1798
TXN02369,2024-05-13,iPhone 15 Pro,Smartphones,CUST0213,1,999,999
TXN02167,2024-05-13,Wireless Mouse,Accessories,CUST0397,2,29,58
TXN01554,2024-05-13,OnePlus 12,Smartphones,CUST0432,1,649,649
TXN01250,2024-05-13,"Dell 27"" 4K Monitor",Monitors,CUST0649,1,399,399
TXN00800,2024-05-13,iPad Air,Tablets,CUST0709,1,599,599
TXN00728,2024-05-13,Samsung Tab S9,Tablets,CUST0115,1,549,549
TXN01315,2024-05-14,"Samsung 24"" FHD",Monitors,CUST0096,2,179,358
TXN01083,2024-05-14,Samsung Tab S9,Tablets,CUST0087,1,549,549
TXN00035,2024-05-14,iPad Air,Tablets,CUST0744,1,599,599
TXN02396,2024-05-15,Samsung Galaxy S24,Smartphones,CUST0072,5,899,4495
TXN01571,2024-05-15,Samsung Tab S9,Tablets,CUST0477,1,549,549
TXN01540,2024-05-15,USB-C Cable,Accessories,CUST0251,2,19,38
TXN02463,2024-05-15,Samsung Tab S9,Tablets,CUST0349,2,549,1098
TXN00001,2024-05-15,iPhone 15 Pro,Smartphones,CUST0059,2,999,1998
TXN00015,2024-05-15,Samsung Tab S9,Tablets,CUST0109,3,549,1647
TXN00421,2024-05-16,Google Pixel 8,Smartphones,CUST0590,1,699,699
TXN00124,2024-05-16,Lenovo ThinkPad,Laptops,CUST0646,1,1099,1099
TXN01516,2024-05-16,"LG UltraWide 34""",Monitors,CUST0078,2,549,1098
TXN02041,2024-05-16,USB-C Cable,Accessories,CUST0800,2,19,38
TXN02304,2024-05-17,Samsung Galaxy S24,Smartphones,CUST0561,1,899,899
TXN01585,2024-05-17,Samsung Galaxy S24,Smartphones,CUST0738,1,899,899
TXN01652,2024-05-17,"Dell 27"" 4K Monitor",Monitors,CUST0320,2,399,798
TXN00451,2024-05-17,Samsung Galaxy S24,Smartphones,CUST0781,4,899,3596
TXN02485,2024-05-17,"MacBook Pro 14""",Laptops,CUST0067,1,1899,1899
TXN00293,2024-05-17,"Samsung 24"" FHD",Monitors,CUST0431,1,179,179
TXN00669,2024-05-17,Laptop Stand,Accessories,CUST0522,1,49,49
TXN00100,2024-05-17,iPad Air,Tablets,CUST0728,1,599,599
TXN00901,2024-05-17,iPhone 15 Pro,Smartphones,CUST0113,1,999,999
TXN02451,2024-05-17,Dell XPS 13,Laptops,CUST0768,2,1299,2598
TXN01117,2024-05-17,Dell XPS 13,Laptops,CUST0176,2,1299,2598
TXN02402,2024-05-17,Microsoft Surface Go,Tablets,CUST0341,1,449,449
TXN01050,2024-05-18,Dell XPS 13,Laptops,CUST0149,2,1299,2598
TXN00919,2024-05-18,Samsung Galaxy S24,Smartphones,CUST0794,1,899,899
TXN00160,2024-05-18,Dell XPS 13,Laptops,CUST0625,2,1299,2598
TXN02264,2024-05-18,Laptop Stand,Accessories,CUST0538,4,49,196
TXN01991,2024-05-18,Lenovo ThinkPad,Laptops,CUST0377,5,1099,5495
TXN00523,2024-05-18,Google Pixel 8,Smartphones,CUST0009,2,699,1398
TXN02470,2024-05-18,Laptop Stand,Accessories,CUST0480,1,49,49
TXN00283,2024-05-19,HP Pavilion 15,Laptops,CUST0263,1,749,749
TXN01095,2024-05-19,Samsung Galaxy S24,Smartphones,CUST0105,1,899,899
TXN01087,2024-05-19,Webcam HD,Accessories,CUST0030,1,79,79
TXN01744,2024-05-19,Bluetooth Headphones,Accessories,CUST0527,4,149,596
TXN01211,2024-05-19,Webcam HD,Accessories,CUST0259,2,79,158
TXN01822,2024-05-19,Dell XPS 13,Laptops,CUST0269,2,1299,2598
TXN00467,2024-05-19,Microsoft Surface Go,Tablets,CUST0359,1,449,449
TXN01530,2024-05-20,Bluetooth Headphones,Accessories,CUST0085,2,149,298
TXN02480,2024-05-20,Webcam HD,Accessories,CUST0155,1,79,79
TXN00415,2024-05-20,iPhone 15 Pro,Smartphones,CUST0489,1,999,999
TXN01439,2024-05-20,Webcam HD,Accessories,CUST0038,1,79,79
TXN00854,2024-05-20,Google Pixel 8,Smartphones,CUST0775,1,699,699
TXN01749,2024-05-20,HP Pavilion 15,Laptops,CUST0072,1,749,749
TXN00674,2024-05-20,"MacBook Pro 14""",Laptops,CUST0483,1,1899,1899
TXN01054,2024-05-20,Wireless Mouse,Accessories,CUST0060,1,29,29
TXN00339,2024-05-21,Microsoft Surface Go,Tablets,CUST0346,1,449,449
TXN02423,2024-05-21,Samsung Tab S9,Tablets,CUST0534,1,549,549
TXN01463,2024-05-21,Samsung Galaxy S24,Smartphones,CUST0770,1,899,899
TXN01190,2024-05-22,"MacBook Pro 14""",Laptops,CUST0603,1,1899,1899
TXN00940,2024-05-22,USB-C Cable,Accessories,CUST0041,3,19,57
TXN01750,2024-05-22,"Dell 27"" 4K Monitor",Monitors,CUST0352,1,399,399
TXN02215,2024-05-22,iPhone 15 Pro,Smartphones,CUST0285,1,999,999
TXN01921,2024-05-22,Lenovo ThinkPad,Laptops,CUST0782,1,1099,1099
TXN01423,2024-05-22,Samsung Galaxy S24,Smartphones,CUST0444,1,899,899
TXN01183,2024-05-22,USB-C Cable,Accessories,CUST0286,4,19,76
TXN00538,2024-05-23,iPhone 15 Pro,Smartphones,CUST0576,1,999,999
TXN02223,2024-05-23,Laptop Stand,Accessories,CUST0793,1,49,49
TXN02267,2024-05-23,Microsoft Surface Go,Tablets,CUST0778,2,449,898
TXN02498,2024-05-23,"MacBook Pro 14""",Laptops,CUST0496,1,1899,1899
TXN00142,2024-05-23,HP Pavilion 15,Laptops,CUST0655,2,749,1498
TXN01721,2024-05-23,OnePlus 12,Smartphones,CUST0186,3,649,1947
TXN01236,2024-05-23,Microsoft Surface Go,Tablets,CUST0541,1,449,449
TXN00076,2024-05-23,"MacBook Pro 14""",Laptops,CUST0369,2,1899,3798
TXN01410,2024-05-23,"MacBook Pro 14""",Laptops,CUST0009,1,1899,1899
TXN00575,2024-05-23,Google Pixel 8,Smartphones,CUST0608,1,699,699
TXN00086,2024-05-24,USB-C Cable,Accessories,CUST0685,1,19,19
TXN00845,2024-05-24,Webcam HD,Accessories,CUST0069,1,79,79
TXN02250,2024-05-24,OnePlus 12,Smartphones,CUST0483,1,649,649
TXN00443,2024-05-24,"Samsung 24"" FHD",Monitors,CUST0289,2,179,358
TXN01366,2024-05-24,Webcam HD,Accessories,CUST0053,1,79,79
TXN00054,2024-05-24,Webcam HD,Accessories,CUST0795,4,79,316
TXN02155,2024-05-24,"MacBook Pro 14""",Laptops,CUST0679,1,1899,1899
TXN01520,2024-05-24,Webcam HD,Accessories,CUST0109,2,79,158
TXN01221,2024-05-25,iPhone 15 Pro,Smartphones,CUST0055,3,999,2997
TXN00131,2024-05-25,Laptop Stand,Accessories,CUST0466,2,49,98
TXN00711,2024-05-25,Samsung Tab S9,Tablets,CUST0260,4,549,2196
TXN00115,2024-05-25,OnePlus 12,Smartphones,CUST0225,1,649,649
TXN01637,2024-05-25,Dell XPS 13,Laptops,CUST0151,1,1299,1299
TXN00906,2024-05-25,HP Pavilion 15,Laptops,CUST0193,1,749,749
TXN01699,2024-05-25,iPhone 15 Pro,Smartphones,CUST0721,2,999,1998
TXN02034,2024-05-26,Microsoft Surface Go,Tablets,CUST0015,2,449,898
TXN00385,2024-05-26,Samsung Galaxy S24,Smartphones,CUST0770,2,899,1798
TXN01888,2024-05-26,OnePlus 12,Smartphones,CUST0764,1,649,649
TXN00180,2024-05-26,Google Pixel 8,Smartphones,CUST0503,5,699,3495
TXN00328,2024-05-26,Google Pixel 8,Smartphones,CUST0764,2,699,1398
TXN01113,2024-05-26,Lenovo ThinkPad,Laptops,CUST0754,5,1099,5495
TXN01833,2024-05-26,Samsung Galaxy S24,Smartphones,CUST0390,2,899,1798
TXN01859,2024-05-27,Laptop Stand,Accessories,CUST0400,1,49,49
TXN00630,2024-05-27,Bluetooth Headphones,Accessories,CUST0782,1,149,149
TXN01169,2024-05-27,"MacBook Pro 14""",Laptops,CUST0385,1,1899,1899
TXN00165,2024-05-27,Google Pixel 8,Smartphones,CUST0771,4,699,2796
TXN01951,2024-05-27,"MacBook Pro 14""",Laptops,CUST0410,5,1899,9495
TXN02270,2024-05-27,USB-C Cable,Accessories,CUST0637,3,19,57
TXN02285,2024-05-27,"Dell 27"" 4K Monitor",Monitors,CUST0741,1,399,399
TXN02296,2024-05-27,"LG UltraWide 34""",Monitors,CUST0254,1,549,549
TXN01791,2024-05-28,Dell XPS 13,Laptops,CUST0495,2,1299,2598
TXN00748,2024-05-28,"LG UltraWide 34""",Monitors,CUST0547,2,549,1098
TXN02110,2024-05-28,Dell XPS 13,Laptops,CUST0732,3,1299,3897
TXN01713,2024-05-28,"MacBook Pro 14""",Laptops,CUST0423,2,1899,3798
TXN01104,2024-05-28,Samsung Galaxy S24,Smartphones,CUST0788,2,899,1798
TXN02026,2024-05-28,Webcam HD,Accessories,CUST0413,1,79,79
TXN02054,2024-05-28,"Dell 27"" 4K Monitor",Monitors,CUST0365,2,399,798
TXN00040,2024-05-28,Laptop Stand,Accessories,CUST0510,2,49,98
TXN01966,2024-06-01,iPad Air,Tablets,CUST0675,3,599,1797
TXN02361,2024-06-01,HP Pavilion 15,Laptops,CUST0347,1,749,749
TXN00230,2024-06-01,Laptop Stand,Accessories,CUST0262,2,49,98
TXN01712,2024-06-01,Lenovo ThinkPad,Laptops,CUST0754,1,1099,1099
TXN01887,2024-06-01,Google Pixel 8,Smartphones,CUST0473,1,699,699
TXN02149,2024-06-01,Webcam HD,Accessories,CUST0781,2,79,158
TXN00544,2024-06-02,"Dell 27"" 4K Monitor",Monitors,CUST0122,1,399,399
TXN02370,2024-06-02,"Samsung 24"" FHD",Monitors,CUST0600,1,179,179
TXN00605,2024-06-02,Dell XPS 13,Laptops,CUST0498,2,1299,2598
TXN00818,2024-06-02,"LG UltraWide 34""",Monitors,CUST0695,1,549,549
TXN01089,2024-06-02,iPad Air,Tablets,CUST0078,1,599,599
TXN00358,2024-06-02,HP Pavilion 15,Laptops,CUST0585,1,749,749
TXN02385,2024-06-02,Wireless Mouse,Accessories,CUST0644,1,29,29
TXN02380,2024-06-02,USB-C Cable,Accessories,CUST0626,2,19,38
TXN01616,2024-06-02,iPad Air,Tablets,CUST0013,1,599,599
TXN01325,2024-06-03,"MacBook Pro 14""",Laptops,CUST0564,2,1899,3798
TXN00667,2024-06-03,Bluetooth Headphones,Accessories,CUST0511,1,149,149
TXN01972,2024-06-03,Samsung Galaxy S24,Smartphones,CUST0599,2,899,1798
TXN01399,2024-06-03,"Dell 27"" 4K Monitor",Monitors,CUST0332,1,399,399
TXN00401,2024-06-03,Webcam HD,Accessories,CUST0178,1,79,79
TXN01763,2024-06-03,HP Pavilion 15,Laptops,CUST0492,3,749,2247
TXN00877,2024-06-03,iPhone 15 Pro,Smartphones,CUST0146,1,999,999
TXN01948,2024-06-03,Wireless Mouse,Accessories,CUST0103,1,29,29
TXN01502,2024-06-03,Samsung Galaxy S24,Smartphones,CUST0169,1,899,899
TXN00190,2024-06-03,Google Pixel 8,Smartphones,CUST0429,1,699,699
TXN00375,2024-06-03,iPhone 15 Pro,Smartphones,CUST0465,1,999,999
TXN01894,2024-06-04,"LG UltraWide 34""",Monitors,CUST0238,1,549,549
TXN00033,2024-06-04,HP Pavilion 15,Laptops,CUST0439,1,749,749
TXN01532,2024-06-04,"MacBook Pro 14""",Laptops,CUST0571,1,1899,1899
TXN02007,2024-06-04,Bluetooth Headphones,Accessories,CUST0795,3,149,447
TXN00682,2024-06-04,Dell XPS 13,Laptops,CUST0472,5,1299,6495
TXN00858,2024-06-04,Webcam HD,Accessories,CUST0677,1,79,79
TXN01935,2024-06-05,Samsung Tab S9,Tablets,CUST0637,1,549,549
TXN01898,2024-06-05,Lenovo ThinkPad,Laptops,CUST0605,1,1099,1099
TXN01466,2024-06-05,Webcam HD,Accessories,CUST0786,1,79,79
TXN00956,2024-06-05,Laptop Stand,Accessories,CUST0481,1,49,49
TXN00997,2024-06-05,iPad Air,Tablets,CUST0207,2,599,1198
TXN01258,2024-06-05,Bluetooth Headphones,Accessories,CUST0629,1,149,149
TXN01102,2024-06-05,Laptop Stand,Accessories,CUST0149,1,49,49
TXN00546,2024-06-06,iPhone 15 Pro,Smartphones,CUST0182,2,999,1998
TXN01346,2024-06-06,Dell XPS 13,Laptops,CUST0142,2,1299,2598
TXN01337,2024-06-06,OnePlus 12,Smartphones,CUST0566,1,649,649
TXN02365,2024-06-06,iPhone 15 Pro,Smartphones,CUST0033,1,999,999
TXN00947,2024-06-06,HP Pavilion 15,Laptops,CUST0685,1,749,749
TXN00595,2024-06-06,USB-C Cable,Accessories,CUST0301,1,19,19
TXN01664,2024-06-06,Samsung Galaxy S24,Smartphones,CUST0174,1,899,899
TXN01618,2024-06-06,"Dell 27"" 4K Monitor",Monitors,CUST0465,2,399,798
TXN01109,2024-06-06,iPhone 15 Pro,Smartphones,CUST0787,3,999,2997
TXN01061,2024-06-06,iPhone 15 Pro,Smartphones,CUST0076,1,999,999
TXN02440,2024-06-06,Laptop Stand,Accessories,CUST0171,3,49,147
TXN00625,2024-06-07,OnePlus 12,Smartphones,CUST0775,1,649,649
TXN01009,2024-06-07,Microsoft Surface Go,Tablets,CUST0241,1,449,449
TXN01692,2024-06-08,Samsung Galaxy S24,Smartphones,CUST0378,1,899,899
TXN00466,2024-06-08,Samsung Galaxy S24,Smartphones,CUST0444,1,899,899
TXN02420,2024-06-08,Lenovo ThinkPad,Laptops,CUST0320,1,1099,1099
TXN00465,2024-06-08,Dell XPS 13,Laptops,CUST0300,3,1299,3897
TXN02207,2024-06-08,Microsoft Surface Go,Tablets,CUST0544,3,449,1347
TXN00489,2024-06-08,Samsung Galaxy S24,Smartphones,CUST0104,1,899,899
TXN00886,2024-06-08,Dell XPS 13,Laptops,CUST0661,1,1299,1299
TXN01440,2024-06-08,Microsoft Surface Go,Tablets,CUST0161,1,449,449
TXN01139,2024-06-08,iPhone 15 Pro,Smartphones,CUST0298,2,999,1998
TXN02092,2024-06-08,Lenovo ThinkPad,Laptops,CUST0664,2,1099,2198
TXN00045,2024-06-08,Dell XPS 13,Laptops,CUST0339,1,1299,1299
TXN00274,2024-06-08,Bluetooth Headphones,Accessories,CUST0196,1,149,149
TXN02415,2024-06-09,Webcam HD,Accessories,CUST0630,2,79,158
TXN01976,2024-06-09,Dell XPS 13,Laptops,CUST0644,3,1299,3897
TXN01718,2024-06-09,Laptop Stand,Accessories,CUST0026,3,49,147
TXN00517,2024-06-09,USB-C Cable,Accessories,CUST0426,2,19,38
TXN01932,2024-06-10,Lenovo ThinkPad,Laptops,CUST0259,1,1099,1099
TXN02027,2024-06-10,iPhone 15 Pro,Smartphones,CUST0537,1,999,999
TXN01464,2024-06-10,"Dell 27"" 4K Monitor",Monitors,CUST0273,1,399,399
TXN02401,2024-06-10,iPad Air,Tablets,CUST0246,4,599,2396
TXN02052,2024-06-10,HP Pavilion 15,Laptops,CUST0066,1,749,749
TXN00237,2024-06-10,OnePlus 12,Smartphones,CUST0013,1,649,649
TXN02065,2024-06-10,USB-C Cable,Accessories,CUST0274,1,19,19
TXN02181,2024-06-10,USB-C Cable,Accessories,CUST0134,2,19,38
TXN00989,2024-06-10,Laptop Stand,Accessories,CUST0404,1,49,49
TXN00217,2024-06-10,Dell XPS 13,Laptops,CUST0543,1,1299,1299
TXN02491,2024-06-10,iPhone 15 Pro,Smartphones,CUST0290,5,999,4995
TXN00994,2024-06-10,iPad Air,Tablets,CUST0711,1,599,599
TXN00939,2024-06-11,Lenovo ThinkPad,Laptops,CUST0674,2,1099,2198
TXN02336,2024-06-11,"Dell 27"" 4K Monitor",Monitors,CUST0424,1,399,399
TXN01299,2024-06-11,iPad Air,Tablets,CUST0684,1,599,599
TXN01329,2024-06-11,iPad Air,Tablets,CUST0066,1,599,599
TXN00881,2024-06-11,Samsung Tab S9,Tablets,CUST0698,1,549,549
TXN00525,2024-06-11,HP Pavilion 15,Laptops,CUST0715,1,749,749
TXN00075,2024-06-11,OnePlus 12,Smartphones,CUST0500,1,649,649
TXN01514,2024-06-12,OnePlus 12,Smartphones,CUST0230,1,649,649
TXN01474,2024-06-12,HP Pavilion 15,Laptops,CUST0228,3,749,2247
TXN01436,2024-06-12,iPad Air,Tablets,CUST0790,2,599,1198
TXN00256,2024-06-12,OnePlus 12,Smartphones,CUST0559,1,649,649
TXN00578,2024-06-12,Google Pixel 8,Smartphones,CUST0749,1,699,699
TXN00884,2024-06-12,Samsung Galaxy S24,Smartphones,CUST0487,1,899,899
TXN02231,2024-06-12,Wireless Mouse,Accessories,CUST0721,1,29,29
TXN00198,2024-06-12,iPad Air,Tablets,CUST0544,1,599,599
TXN02263,2024-06-13,iPad Air,Tablets,CUST0263,1,599,599
TXN00491,2024-06-13,OnePlus 12,Smartphones,CUST0689,1,649,649
TXN00287,2024-06-13,HP Pavilion 15,Laptops,CUST0726,2,749,1498
TXN01445,2024-06-13,iPad Air,Tablets,CUST0026,3,599,1797
TXN01510,2024-06-13,Dell XPS 13,Laptops,CUST0329,3,1299,3897
TXN00767,2024-06-13,HP Pavilion 15,Laptops,CUST0258,2,749,1498
TXN02045,2024-06-14,Google Pixel 8,Smartphones,CUST0713,1,699,699
